#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
3952.761484	96.113731
3952.997186	83.829225
3953.232908	69.031666
3953.468652	53.513277
3953.704417	48.506732
3953.940203	49.810219
3954.176011	54.530563
3954.411839	58.213817
3954.647688	61.547712
3954.883559	67.962633
3955.119450	75.922573
3955.355363	87.305331
3955.591297	94.839463
3955.827252	90.273664
3956.063228	77.803897
3956.299225	70.900371
3956.535243	66.737013
3956.771283	68.707287
3957.007343	68.609569
3957.243425	66.831866
3957.479528	69.646515
3957.715652	70.580020
3957.951797	64.976852
3958.187963	61.548223
3958.424150	68.320573
3958.660359	80.484902
3958.896588	87.593127
3959.132839	88.207413
3959.369111	79.080077
3959.605404	68.755330
3959.841718	64.949824
3960.078053	65.977463
3960.314410	56.240067
3960.550787	50.771861
3960.787186	50.607083
3961.023606	52.908155
3961.260047	51.539798
3961.496510	48.170267
3961.732993	42.072620
3961.969498	39.253601
3962.206024	40.145074
3962.442571	46.437858
3962.679139	52.240514
3962.915728	64.028455
3963.152339	75.336828
3963.388971	80.068335
3963.625624	78.047758
3963.862298	74.618885
3964.098993	64.438295
3964.335710	45.171597
3964.572448	32.274347
3964.809207	26.811925
3965.045987	33.447040
3965.282788	42.721407
3965.519611	59.794190
3965.756455	72.460839
3965.993320	78.319887
3966.230206	68.563764
3966.467114	63.707951
3966.704042	64.930502
3966.940992	71.193720
3967.177964	72.132963
3967.414956	69.175180
3967.651970	68.636874
3967.889005	71.448666
3968.126061	71.442695
3968.363138	70.890155
3968.600237	61.938833
3968.837357	53.237899
3969.074498	58.020632
3969.311660	57.490837
3969.548844	54.587336
3969.786049	53.857854
3970.023275	51.297140
3970.260522	44.553136
3970.497791	39.440881
3970.735081	39.209446
3970.972392	42.149955
3971.209725	40.984232
3971.447079	41.769085
3971.684454	39.063228
3971.921850	34.400623
3972.159268	41.303628
3972.396707	48.800151
3972.634167	51.042676
3972.871648	54.653118
3973.109151	55.955264
3973.346675	57.098938
3973.584221	60.217563
3973.821788	59.212136
3974.059376	58.090189
3974.296985	62.413847
3974.534616	61.616383
3974.772267	57.566475
3975.009941	51.648596
3975.247635	40.487112
3975.485351	34.871835
3975.723088	44.371293
3975.960847	64.722964
3976.198627	76.582356
3976.436428	75.610819
3976.674251	66.370081
3976.912095	50.354503
3977.149960	36.416808
3977.387846	35.481658
3977.625754	40.351039
3977.863684	45.668450
3978.101634	43.384351
3978.339606	45.432234
3978.577599	48.326339
3978.815614	52.059576
3979.053650	53.117930
3979.291708	56.478277
3979.529786	65.762731
3979.767886	74.032826
3980.006008	76.390573
3980.244151	73.958132
3980.482315	73.555928
3980.720501	80.461764
3980.958708	84.671705
3981.196936	81.686870
3981.435186	62.809625
3981.673457	47.505284
3981.911749	33.179533
3982.150063	27.681448
3982.388399	27.974525
3982.626755	41.180811
3982.865134	52.456785
3983.103533	59.244452
3983.341954	62.174756
3983.580396	73.328882
3983.818860	93.847468
3984.057345	112.490300
3984.295852	113.479955
3984.534380	118.655840
3984.772929	123.425688
3985.011500	120.063272
3985.250092	107.091942
3985.488706	81.815590
3985.727341	63.640700
3985.965998	58.837348
3986.204676	56.577682
3986.443375	48.088394
3986.682096	40.099165
3986.920838	34.836417
3987.159602	45.563091
3987.398387	55.600137
3987.637194	57.384055
3987.876022	48.038425
3988.114872	40.904962
3988.353743	39.274130
3988.592635	48.096085
3988.831549	59.177380
3989.070485	68.346306
3989.309441	66.546598
3989.548420	62.399871
3989.787420	63.326890
3990.026441	68.673525
3990.265484	74.254039
3990.504548	73.289202
3990.743634	69.485756
3990.982741	66.119535
3991.221870	65.723039
3991.461020	61.637193
3991.700192	52.396717
3991.939385	42.831972
3992.178600	35.128308
3992.417836	33.681937
3992.657094	38.494774
3992.896373	50.529041
3993.135674	63.352260
3993.374996	74.301762
3993.614340	79.513798
3993.853705	76.519644
3994.093092	65.897626
3994.332500	54.722516
3994.571930	52.189801
3994.811381	58.163201
3995.050854	65.011063
3995.290349	66.854404
3995.529865	61.813115
3995.769402	52.669788
3996.008961	47.783114
3996.248542	55.233779
3996.488144	76.951461
3996.727768	95.133944
3996.967413	99.456255
3997.207080	96.021215
3997.446768	83.561143
3997.686478	68.638889
3997.926210	52.034556
3998.165963	42.585096
3998.405738	39.901329
3998.645534	52.204797
3998.885352	63.381246
3999.125191	71.336958
3999.365052	81.815852
3999.604934	87.381309
3999.844839	98.133809
4000.084764	102.194148
4000.324711	101.765202
4000.564680	90.616050
4000.804671	75.527520
4001.044683	62.669970
4001.284716	67.244772
4001.524772	74.243802
4001.764849	84.521186
4002.004947	89.808246
4002.245067	82.851961
4002.485209	80.205034
4002.725372	77.001377
4002.965557	72.435705
4003.205764	62.873973
4003.445992	58.263917
4003.686241	55.197345
4003.926513	69.353167
4004.166806	82.343694
4004.407121	94.724082
4004.647457	102.534622
4004.887815	93.464294
4005.128194	76.293813
4005.368596	57.357769
4005.609018	51.398156
4005.849463	60.529051
4006.089929	63.216831
4006.330417	57.523873
4006.570926	48.368359
4006.811458	45.696178
4007.052010	42.532264
4007.292585	41.403901
4007.533181	45.277454
4007.773799	63.838523
4008.014438	85.417078
4008.255099	94.818452
4008.495782	92.193878
4008.736487	81.835525
4008.977213	71.341558
4009.217961	60.325965
4009.458730	55.330389
4009.699521	58.454841
4009.940334	59.498605
4010.181169	60.848208
4010.422025	67.316617
4010.662903	71.712872
4010.903803	79.871337
4011.144724	84.217312
4011.385668	78.084070
4011.626632	73.805978
4011.867619	69.161190
4012.108627	65.530268
4012.349657	64.866682
4012.590709	65.027275
4012.831782	58.475968
4013.072877	57.213364
4013.313994	66.788970
4013.555133	78.802643
4013.796293	81.109226
4014.037475	81.068200
4014.278679	78.796016
4014.519905	77.091492
4014.761152	78.212406
4015.002421	72.250903
4015.243712	72.420481
4015.485025	80.281499
4015.726359	89.217292
4015.967715	87.233317
4016.209093	76.788230
4016.450492	58.023218
4016.691914	51.368186
4016.933357	49.774761
4017.174822	60.701488
4017.416308	64.716730
4017.657817	64.212459
4017.899347	67.252245
4018.140899	74.705525
4018.382473	75.680344
4018.624068	75.296988
4018.865686	75.769616
4019.107325	73.225363
4019.348986	64.909778
4019.590669	54.497398
4019.832373	49.612048
4020.074099	47.248963
4020.315848	38.805617
4020.557618	44.395931
4020.799409	57.970966
4021.041223	70.163499
4021.283058	70.962211
4021.524916	54.827942
4021.766795	42.189854
4022.008695	41.484968
4022.250618	50.021215
4022.492563	63.513639
4022.734529	66.693362
4022.976517	62.355509
4023.218527	60.865583
4023.460559	62.728092
4023.702613	72.101903
4023.944688	79.871048
4024.186786	87.603373
4024.428905	91.595454
4024.671046	94.547096
4024.913209	89.350483
4025.155394	78.689410
4025.397600	68.383505
4025.639829	68.361167
4025.882079	74.857857
4026.124351	77.578712
4026.366645	66.872088
4026.608961	57.881998
4026.851299	64.349817
4027.093659	75.473341
4027.336041	88.384417
4027.578444	100.714343
4027.820869	103.577986
4028.063317	96.557268
4028.305786	102.022737
4028.548277	103.599217
4028.790790	99.724866
4029.033325	94.397524
4029.275882	97.018978
4029.518460	95.914149
4029.761061	95.310749
4030.003683	91.959148
4030.246328	83.028416
4030.488994	70.539224
4030.731682	60.770388
4030.974392	57.016625
4031.217124	76.822241
4031.459878	102.509598
4031.702654	122.184282
4031.945452	122.901354
4032.188272	104.517806
4032.431114	81.283915
4032.673977	71.257808
4032.916863	70.768422
4033.159770	71.026338
4033.402700	77.725148
4033.645651	85.134494
4033.888625	82.585820
4034.131620	81.653683
4034.374637	81.993962
4034.617677	82.522242
4034.860738	87.425679
4035.103821	87.701197
4035.346926	80.740279
4035.590053	56.920390
4035.833202	46.110903
4036.076374	39.913158
4036.319567	43.548526
4036.562782	46.696756
4036.806019	48.556396
4037.049278	47.434986
4037.292559	48.618333
4037.535862	61.405483
4037.779187	70.691068
4038.022534	71.285436
4038.265903	69.668673
4038.509294	62.125831
4038.752707	52.911194
4038.996142	48.141527
4039.239599	52.790508
4039.483078	55.885767
4039.726579	61.062826
4039.970102	61.166479
4040.213647	58.309584
4040.457214	51.124251
4040.700803	46.023930
4040.944414	37.956235
4041.188047	32.734269
4041.431702	32.757154
4041.675380	38.247101
4041.919079	44.662503
4042.162800	51.646757
4042.406544	54.472023
4042.650309	55.192494
4042.894097	58.578333
4043.137906	61.906228
4043.381738	56.713267
4043.625591	52.789849
4043.869467	49.596812
4044.113365	47.428737
4044.357285	44.339170
4044.601226	47.017162
4044.845190	46.258848
4045.089176	42.515299
4045.333185	40.602362
4045.577215	41.050429
4045.821267	43.029943
4046.065341	41.874793
4046.309438	41.173585
4046.553556	46.955446
4046.797697	60.194469
4047.041860	74.692413
4047.286045	81.406301
4047.530252	86.739091
4047.774481	87.508997
4048.018732	79.911398
4048.263005	66.809835
4048.507300	53.632291
4048.751618	43.532086
4048.995957	43.267446
4049.240319	45.986802
4049.484703	43.820316
4049.729109	40.052204
4049.973537	46.149820
4050.217987	60.137452
4050.462459	63.378749
4050.706954	56.163486
4050.951471	38.266235
4051.196009	19.022268
4051.440570	16.529765
4051.685153	28.923672
4051.929758	39.655977
4052.174386	44.907972
4052.419035	40.325723
4052.663707	38.765572
4052.908401	41.355657
4053.153117	45.269749
4053.397855	46.706908
4053.642615	47.305285
4053.887398	45.352078
4054.132202	46.382371
4054.377029	49.320025
4054.621878	58.365123
4054.866749	65.911369
4055.111643	65.219437
4055.356558	54.684353
4055.601496	39.834579
4055.846456	24.259718
4056.091438	24.855616
4056.336442	38.732829
4056.581469	51.933247
4056.826518	59.281951
4057.071589	57.276611
4057.316682	50.760781
4057.561797	45.626714
4057.806935	43.112740
4058.052094	41.605446
4058.297276	39.683591
4058.542481	37.785917
4058.787707	35.369165
4059.032956	40.623198
4059.278227	46.554526
4059.523520	50.032869
4059.768835	43.344527
4060.014173	37.991264
4060.259533	41.886128
4060.504915	55.208260
4060.750319	66.104914
4060.995746	74.612309
4061.241194	80.243837
4061.486665	82.426957
4061.732159	81.444413
4061.977674	73.725893
4062.223212	73.874111
4062.468772	70.294959
4062.714355	74.794614
4062.959959	70.952117
4063.205586	64.402122
4063.451236	56.617240
4063.696907	53.922561
4063.942601	51.020098
4064.188317	57.660807
4064.434055	63.309863
4064.679816	69.197646
4064.925599	67.604308
4065.171404	68.977964
4065.417231	70.510658
4065.663081	79.855236
4065.908953	84.445985
4066.154848	86.522999
4066.400764	80.742500
4066.646703	77.077384
4066.892665	80.844930
4067.138648	84.320420
4067.384654	76.832982
4067.630683	64.179450
4067.876733	49.989707
4068.122806	43.623056
4068.368901	39.058713
4068.615019	41.413240
4068.861159	43.043450
4069.107321	50.242415
4069.353506	61.780341
4069.599713	61.561167
4069.845942	54.843625
4070.092194	38.059576
4070.338468	23.217139
4070.584764	23.633181
4070.831083	37.893137
4071.077424	54.350466
4071.323787	60.696835
4071.570173	59.391825
4071.816581	57.807233
4072.063012	54.350741
4072.309465	53.434790
4072.555940	52.681576
4072.802438	48.622120
4073.048958	45.656314
4073.295500	48.439729
4073.542065	48.953643
4073.788652	49.305034
4074.035261	55.105167
4074.281893	68.208934
4074.528548	79.292734
4074.775225	91.965543
4075.021924	83.668332
4075.268645	65.028661
4075.515389	42.977786
4075.762156	40.101467
4076.008944	42.623315
4076.255756	45.922788
4076.502589	44.826740
4076.749445	40.403260
4076.996324	36.653591
4077.243225	38.544100
4077.490148	40.040303
4077.737094	36.691178
4077.984062	28.741016
4078.231053	28.814996
4078.478066	38.265438
4078.725101	57.446894
4078.972159	76.697697
4079.219240	78.382828
4079.466342	62.933826
4079.713468	45.536759
4079.960616	40.980866
4080.207786	43.220639
4080.454978	49.330847
4080.702194	54.709676
4080.949431	53.235181
4081.196691	45.083265
4081.443974	40.870204
4081.691279	45.957349
4081.938606	54.231923
4082.185956	61.069823
4082.433329	59.899826
4082.680724	54.479635
4082.928141	48.814242
4083.175581	45.241438
4083.423044	47.558728
4083.670529	49.120734
4083.918036	54.732467
4084.165566	55.843822
4084.413118	58.613599
4084.660693	57.290736
4084.908291	56.580003
4085.155911	50.443154
4085.403553	51.050432
4085.651218	56.207442
4085.898906	67.797813
4086.146616	67.801213
4086.394349	69.113017
4086.642104	69.821326
4086.889881	78.601702
4087.137681	79.783077
4087.385504	74.013697
4087.633349	66.958331
4087.881217	61.868373
4088.129108	64.085883
4088.377021	61.007477
4088.624956	54.388926
4088.872914	50.976659
4089.120895	48.103485
4089.368898	52.206192
4089.616923	56.067325
4089.864972	62.865675
4090.113042	64.787744
4090.361136	69.930647
4090.609252	66.941798
4090.857390	60.531571
4091.105551	49.695433
4091.353735	38.969208
4091.601941	29.510658
4091.850170	25.435669
4092.098422	26.750484
4092.346696	32.804496
4092.594992	36.342544
4092.843312	43.115099
4093.091654	43.306028
4093.340018	40.945076
4093.588405	35.206229
4093.836815	28.231136
4094.085247	29.221105
4094.333702	32.943312
4094.582179	36.844096
4094.830679	46.286773
4095.079202	51.698639
4095.327748	59.109849
4095.576316	62.638228
4095.824906	54.698622
4096.073520	49.688126
4096.322155	48.762627
4096.570814	56.077467
4096.819495	72.367142
4097.068199	83.449126
4097.316925	96.161769
4097.565675	96.120649
4097.814446	82.887899
4098.063241	63.903339
4098.312058	54.387696
4098.560898	46.067773
4098.809760	52.361618
4099.058645	65.796185
4099.307553	74.203648
4099.556483	81.416693
4099.805437	83.436750
4100.054412	70.358246
4100.303411	55.257187
4100.552432	37.093454
4100.801476	30.864757
4101.050542	35.924946
4101.299632	42.011209
4101.548743	47.044586
4101.797878	56.533323
4102.047035	59.013703
4102.296215	61.622298
4102.545418	60.568870
4102.794644	56.029587
4103.043892	48.977323
4103.293163	49.190575
4103.542456	61.519937
4103.791772	84.959870
4104.041111	102.853910
4104.290473	107.958440
4104.539858	95.675914
4104.789265	79.138518
4105.038695	68.032935
4105.288147	72.277739
4105.537623	84.195363
4105.787121	91.079442
4106.036642	83.984228
4106.286185	71.346165
4106.535752	66.041692
4106.785341	70.403350
4107.034953	79.975626
4107.284587	85.795928
4107.534245	80.425228
4107.783925	71.968435
4108.033628	60.458153
4108.283354	50.956758
4108.533102	43.571858
4108.782873	36.839798
4109.032667	35.631962
4109.282484	30.646668
4109.532324	28.930443
4109.782186	29.741187
4110.032071	33.248247
4110.281979	47.241569
4110.531910	67.097148
4110.781864	78.751005
4111.031840	70.143250
4111.281839	48.348592
4111.531861	37.842509
4111.781906	43.343016
4112.031973	54.023325
4112.282064	63.789172
4112.532177	63.257673
4112.782313	52.167246
4113.032472	46.999461
4113.282654	44.496899
4113.532858	42.750516
4113.783085	38.136543
4114.033335	33.430117
4114.283608	27.989112
4114.533904	31.532900
4114.784223	40.026921
4115.034564	46.867894
4115.284929	53.923619
4115.535316	64.671140
4115.785726	72.804392
4116.036159	79.852441
4116.286615	80.178011
4116.537093	72.630844
4116.787595	63.378162
4117.038119	61.929990
4117.288667	62.093142
4117.539237	68.623524
4117.789830	70.382956
4118.040445	71.250999
4118.291084	70.388835
4118.541746	63.771567
4118.792430	55.810055
4119.043138	52.763026
4119.293868	55.450947
4119.544621	59.210523
4119.795397	62.472276
4120.046196	71.806182
4120.297018	77.315477
4120.547863	82.187064
4120.798731	94.955095
4121.049621	103.741112
4121.300535	102.007173
4121.551471	90.757912
4121.802431	70.375339
4122.053413	50.317531
4122.304418	47.786794
4122.555446	57.780603
4122.806497	66.121024
4123.057571	75.838633
4123.308668	76.541977
4123.559788	68.274773
4123.810931	62.092772
4124.062097	63.276162
4124.313285	64.779698
4124.564497	62.991727
4124.815731	56.866823
4125.066989	45.892998
4125.318270	37.710569
4125.569573	37.454845
4125.820899	43.470547
4126.072249	47.027057
4126.323621	52.090253
4126.575017	48.283541
4126.826435	45.051456
4127.077876	53.677137
4127.329340	60.573893
4127.580828	62.941494
4127.832338	61.852919
4128.083871	53.222196
4128.335427	44.908079
4128.587007	40.344561
4128.838609	37.834518
4129.090234	35.248719
4129.341882	42.036398
4129.593554	48.338774
4129.845248	50.217965
4130.096965	48.796676
4130.348705	45.797635
4130.600469	50.051839
4130.852255	60.311654
4131.104064	67.612038
4131.355897	67.278435
4131.607752	65.597287
4131.859630	62.732743
4132.111532	57.640151
4132.363456	56.330626
4132.615404	49.211818
4132.867374	38.395651
4133.119368	44.057484
4133.371385	48.165355
4133.623424	53.872693
4133.875487	60.460454
4134.127573	58.941506
4134.379682	58.706327
4134.631814	64.258895
4134.883969	66.245989
4135.136147	74.100864
4135.388348	72.695111
4135.640572	67.303882
4135.892819	59.595305
4136.145090	56.559951
4136.397383	49.218315
4136.649700	39.089090
4136.902039	34.664056
4137.154402	37.875389
4137.406788	45.480280
4137.659197	64.846181
4137.911629	75.437652
4138.164084	70.911941
4138.416562	67.167172
4138.669063	58.579777
4138.921588	51.582725
4139.174135	52.266564
4139.426706	55.830613
4139.679300	53.105100
4139.931917	49.879549
4140.184557	53.183671
4140.437220	59.552169
4140.689906	61.080276
4140.942615	57.987572
4141.195348	53.936943
4141.448104	50.820592
4141.700882	53.128428
4141.953684	60.371485
4142.206510	68.884936
4142.459358	71.196776
4142.712229	65.205209
4142.965124	58.589913
4143.218041	53.987983
4143.470982	62.330108
4143.723946	75.182792
4143.976934	77.582159
